,fname,label,aso_id,manually_verified,noisy_small
12759,104025.wav,Piano,/m/05r5c,0,0
12760,263042.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12761,407027.wav,Wind,/m/03m9d0z,0,0
12762,8496.wav,Acoustic_guitar,/m/042v_gx,0,0
12763,73537.wav,Fire,/m/02_41,0,0
12764,380389.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12765,17746.wav,Fire,/m/02_41,0,0
12766,379059.wav,Coin_(dropping),/m/0242l,0,0
12767,183028.wav,Acoustic_guitar,/m/042v_gx,0,0
12768,324628.wav,Fart,/m/02_nn,0,0
12769,367475.wav,Wind,/m/03m9d0z,0,0
12770,212544.wav,Coin_(dropping),/m/0242l,0,0
12771,251633.wav,Wind,/m/03m9d0z,0,0
12772,198641.wav,Engine,/m/02mk9,0,0
12773,340668.wav,Engine,/m/02mk9,1,0
12774,252629.wav,Piano,/m/05r5c,0,1
12775,138853.wav,Hi-hat,/m/03qtq,0,0
12776,241200.wav,Clapping,/m/0l15bq,0,0
12777,256834.wav,Squeak,/m/07q6cd_,0,0
12778,369006.wav,Coin_(dropping),/m/0242l,0,0
12779,136873.wav,Engine,/m/02mk9,0,0
12780,24645.wav,Squeak,/m/07q6cd_,0,0
12781,180692.wav,Squeak,/m/07q6cd_,0,0
12782,132593.wav,Bass_guitar,/m/018vs,0,0
12783,321447.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12784,58761.wav,Bass_guitar,/m/018vs,0,0
12785,118055.wav,Glass,/m/039jq,0,0
12786,109826.wav,Squeak,/m/07q6cd_,0,0
12787,361707.wav,Clapping,/m/0l15bq,0,0
12788,168316.wav,Crash_cymbal,/m/0bm0k,0,0
12789,239313.wav,Slam,/m/07rjzl8,0,0
12790,97548.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12791,402007.wav,Fireworks,/m/0g6b5,0,0
12792,8595.wav,Acoustic_guitar,/m/042v_gx,0,0
12793,398775.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12794,127166.wav,Piano,/m/05r5c,0,0
12795,345100.wav,Bass_guitar,/m/018vs,0,0
12796,388364.wav,Engine,/m/02mk9,0,0
12797,28733.wav,Hi-hat,/m/03qtq,0,0
12798,397595.wav,Glass,/m/039jq,0,0
12799,405758.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12800,151888.wav,Glass,/m/039jq,0,0
12801,50724.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12802,187466.wav,Glass,/m/039jq,0,1
12803,107297.wav,Bass_guitar,/m/018vs,0,0
12804,190674.wav,Wind,/m/03m9d0z,0,0
12805,244813.wav,Crash_cymbal,/m/0bm0k,0,0
12806,196102.wav,Piano,/m/05r5c,0,0
12807,131020.wav,Slam,/m/07rjzl8,0,0
12808,199281.wav,Glass,/m/039jq,0,0
12809,44365.wav,Acoustic_guitar,/m/042v_gx,0,0
12810,33601.wav,Clapping,/m/0l15bq,0,0
12811,275598.wav,Rain,/m/06mb1,0,0
12812,353615.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12813,254120.wav,Acoustic_guitar,/m/042v_gx,0,0
12814,192830.wav,Bass_guitar,/m/018vs,0,0
12815,136379.wav,Crash_cymbal,/m/0bm0k,0,0
12816,389271.wav,Tearing,/m/07qcx4z,0,0
12817,96202.wav,Fart,/m/02_nn,0,0
12818,407012.wav,Wind,/m/03m9d0z,0,0
12819,187144.wav,Coin_(dropping),/m/0242l,0,0
12820,132409.wav,Squeak,/m/07q6cd_,0,1
12821,251365.wav,Crash_cymbal,/m/0bm0k,0,0
12822,341468.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12823,321841.wav,Walk_or_footsteps,/m/07pbtc8,1,0
12824,19768.wav,Coin_(dropping),/m/0242l,0,0
12825,114503.wav,Rain,/m/06mb1,0,0
12826,10352.wav,Piano,/m/05r5c,0,0
12827,194998.wav,Squeak,/m/07q6cd_,0,0
12828,137571.wav,Hi-hat,/m/03qtq,1,0
12829,25840.wav,Crash_cymbal,/m/0bm0k,0,0
12830,76193.wav,Engine,/m/02mk9,0,1
12831,207322.wav,Fireworks,/m/0g6b5,0,0
12832,187960.wav,Clapping,/m/0l15bq,0,0
12833,182291.wav,Crash_cymbal,/m/0bm0k,0,0
12834,77032.wav,Fire,/m/02_41,0,0
12835,332673.wav,Squeak,/m/07q6cd_,0,0
12836,197044.wav,Fire,/m/02_41,0,0
12837,24244.wav,Squeak,/m/07q6cd_,1,0
12838,138705.wav,Hi-hat,/m/03qtq,0,0
12839,71816.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12840,260395.wav,Hi-hat,/m/03qtq,0,0
12841,28736.wav,Hi-hat,/m/03qtq,0,0
12842,97966.wav,Fireworks,/m/0g6b5,0,0
12843,138928.wav,Hi-hat,/m/03qtq,0,0
12844,333103.wav,Engine,/m/02mk9,0,0
12845,418277.wav,Slam,/m/07rjzl8,0,0
12846,111132.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12847,122234.wav,Bass_guitar,/m/018vs,0,0
12848,86121.wav,Coin_(dropping),/m/0242l,0,0
12849,87260.wav,Glass,/m/039jq,0,0
12850,325665.wav,Fireworks,/m/0g6b5,0,0
12851,349101.wav,Walk_or_footsteps,/m/07pbtc8,1,0
12852,35414.wav,Hi-hat,/m/03qtq,0,0
12853,343661.wav,Piano,/m/05r5c,0,0
12854,98045.wav,Engine,/m/02mk9,0,0
12855,44858.wav,Hi-hat,/m/03qtq,0,0
12856,183811.wav,Acoustic_guitar,/m/042v_gx,0,0
12857,340214.wav,Walk_or_footsteps,/m/07pbtc8,1,0
12858,99082.wav,Wind,/m/03m9d0z,0,0
12859,363693.wav,Piano,/m/05r5c,0,0
12860,28739.wav,Hi-hat,/m/03qtq,0,0
12861,137481.wav,Hi-hat,/m/03qtq,0,0
12862,277505.wav,Wind,/m/03m9d0z,0,0
12863,201870.wav,Fire,/m/02_41,0,0
12864,38597.wav,Fart,/m/02_nn,0,0
12865,187958.wav,Clapping,/m/0l15bq,0,0
12866,233502.wav,Slam,/m/07rjzl8,0,0
12867,203501.wav,Piano,/m/05r5c,0,0
12868,84472.wav,Wind,/m/03m9d0z,0,0
12869,409234.wav,Tearing,/m/07qcx4z,0,0
12870,194263.wav,Clapping,/m/0l15bq,1,0
12871,113763.wav,Fart,/m/02_nn,0,0
12872,89551.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12873,81986.wav,Bass_guitar,/m/018vs,0,0
12874,208916.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12875,162124.wav,Hi-hat,/m/03qtq,0,0
12876,388202.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12877,25321.wav,Clapping,/m/0l15bq,0,0
12878,35812.wav,Rain,/m/06mb1,0,0
12879,174749.wav,Glass,/m/039jq,0,0
12880,427459.wav,Glass,/m/039jq,0,0
12881,153206.wav,Writing,/m/081rb,0,0
12882,252424.wav,Piano,/m/05r5c,0,0
12883,178593.wav,Tearing,/m/07qcx4z,0,0
12884,51249.wav,Hi-hat,/m/03qtq,0,0
12885,389454.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12886,77358.wav,Bass_guitar,/m/018vs,0,0
12887,349797.wav,Fireworks,/m/0g6b5,0,0
12888,152701.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12889,276357.wav,Bass_guitar,/m/018vs,0,0
12890,416773.wav,Bass_guitar,/m/018vs,0,0
12891,169945.wav,Acoustic_guitar,/m/042v_gx,0,0
12892,419109.wav,Fart,/m/02_nn,0,0
12893,128307.wav,Wind,/m/03m9d0z,0,0
12894,8475.wav,Acoustic_guitar,/m/042v_gx,0,0
12895,417311.wav,Wind,/m/03m9d0z,0,0
12896,191319.wav,Engine,/m/02mk9,0,0
12897,69208.wav,Glass,/m/039jq,0,0
12898,397408.wav,Wind,/m/03m9d0z,0,0
12899,208917.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12900,364637.wav,Wind,/m/03m9d0z,0,0
12901,59198.wav,Engine,/m/02mk9,0,0
12902,145793.wav,Engine,/m/02mk9,0,0
12903,186540.wav,Fire,/m/02_41,0,0
12904,260170.wav,Clapping,/m/0l15bq,0,0
12905,101038.wav,Engine,/m/02mk9,0,1
12906,67157.wav,Glass,/m/039jq,0,0
12907,252539.wav,Piano,/m/05r5c,0,0
12908,86672.wav,Fart,/m/02_nn,0,0
12909,123206.wav,Crash_cymbal,/m/0bm0k,0,0
12910,386165.wav,Fire,/m/02_41,0,0
12911,338417.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12912,193060.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12913,354061.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12914,413488.wav,Bass_guitar,/m/018vs,0,0
12915,369760.wav,Tearing,/m/07qcx4z,0,0
12916,62543.wav,Fireworks,/m/0g6b5,0,0
12917,233386.wav,Coin_(dropping),/m/0242l,0,0
12918,349931.wav,Piano,/m/05r5c,0,0
12919,239691.wav,Bass_guitar,/m/018vs,1,0
12920,250487.wav,Bass_guitar,/m/018vs,0,0
12921,221764.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12922,239786.wav,Bass_guitar,/m/018vs,0,0
12923,48523.wav,Wind,/m/03m9d0z,0,0
12924,57506.wav,Squeak,/m/07q6cd_,0,0
12925,104219.wav,Crash_cymbal,/m/0bm0k,0,0
12926,347683.wav,Slam,/m/07rjzl8,0,0
12927,196930.wav,Piano,/m/05r5c,0,0
12928,56496.wav,Fart,/m/02_nn,0,0
12929,379150.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12930,89384.wav,Tearing,/m/07qcx4z,0,0
12931,129325.wav,Rain,/m/06mb1,0,0
12932,155902.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12933,259158.wav,Clapping,/m/0l15bq,0,0
12934,148488.wav,Piano,/m/05r5c,0,0
12935,200853.wav,Clapping,/m/0l15bq,0,0
12936,168436.wav,Squeak,/m/07q6cd_,0,0
12937,194264.wav,Clapping,/m/0l15bq,0,0
12938,351959.wav,Glass,/m/039jq,0,0
12939,71212.wav,Slam,/m/07rjzl8,0,0
12940,71510.wav,Glass,/m/039jq,0,0
12941,251035.wav,Acoustic_guitar,/m/042v_gx,1,0
12942,188166.wav,Bass_guitar,/m/018vs,0,0
12943,170103.wav,Engine,/m/02mk9,0,0
12944,150096.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12945,208723.wav,Slam,/m/07rjzl8,0,0
12946,319630.wav,Coin_(dropping),/m/0242l,0,0
12947,378272.wav,Coin_(dropping),/m/0242l,0,0
12948,341462.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
12949,117028.wav,Crash_cymbal,/m/0bm0k,0,0
12950,216159.wav,Clapping,/m/0l15bq,0,0
12951,195602.wav,Coin_(dropping),/m/0242l,0,1
12952,185731.wav,Coin_(dropping),/m/0242l,0,1
12953,82070.wav,Fart,/m/02_nn,0,0
12954,115521.wav,Wind,/m/03m9d0z,0,0
12955,252487.wav,Piano,/m/05r5c,0,0
12956,104964.wav,Squeak,/m/07q6cd_,0,0
12957,89389.wav,Crash_cymbal,/m/0bm0k,0,0
12958,360415.wav,Bass_guitar,/m/018vs,0,0
12959,178658.wav,Squeak,/m/07q6cd_,0,0
12960,352461.wav,Bass_guitar,/m/018vs,0,0
12961,371696.wav,Hi-hat,/m/03qtq,0,0
12962,342629.wav,Slam,/m/07rjzl8,0,0
12963,137432.wav,Hi-hat,/m/03qtq,0,0
12964,350249.wav,Piano,/m/05r5c,0,0
12965,435285.wav,Fart,/m/02_nn,0,0
12966,324560.wav,Glass,/m/039jq,0,0
12967,253049.wav,Piano,/m/05r5c,0,0
12968,111109.wav,Tearing,/m/07qcx4z,0,0
12969,336480.wav,Coin_(dropping),/m/0242l,0,0
12970,377826.wav,Glass,/m/039jq,0,0
12971,63484.wav,Fart,/m/02_nn,0,0
12972,249903.wav,Rain,/m/06mb1,0,0
12973,70815.wav,Piano,/m/05r5c,0,0
12974,434257.wav,Fireworks,/m/0g6b5,0,0
12975,183745.wav,Acoustic_guitar,/m/042v_gx,0,0
12976,251139.wav,Acoustic_guitar,/m/042v_gx,0,0
12977,365501.wav,Glass,/m/039jq,0,0
12978,139964.wav,Walk_or_footsteps,/m/07pbtc8,0,0
12979,321812.wav,Bass_guitar,/m/018vs,0,0
12980,95124.wav,Squeak,/m/07q6cd_,0,0
12981,93767.wav,Slam,/m/07rjzl8,0,0
12982,138798.wav,Hi-hat,/m/03qtq,0,0
12983,316848.wav,Fire,/m/02_41,0,0
12984,63482.wav,Fart,/m/02_nn,0,0
12985,322434.wav,Slam,/m/07rjzl8,0,0
12986,187953.wav,Clapping,/m/0l15bq,0,0
12987,388083.wav,Slam,/m/07rjzl8,0,0
12988,348278.wav,Clapping,/m/0l15bq,0,0
12989,362651.wav,Glass,/m/039jq,0,0
12990,136803.wav,Engine,/m/02mk9,0,1
12991,350149.wav,Acoustic_guitar,/m/042v_gx,0,0
12992,138888.wav,Hi-hat,/m/03qtq,1,0
12993,123188.wav,Crash_cymbal,/m/0bm0k,0,1
12994,146422.wav,Wind,/m/03m9d0z,0,0
12995,383836.wav,Slam,/m/07rjzl8,0,0
12996,245031.wav,Coin_(dropping),/m/0242l,0,0
12997,8449.wav,Acoustic_guitar,/m/042v_gx,0,0
12998,160898.wav,Piano,/m/05r5c,0,0
12999,183604.wav,Squeak,/m/07q6cd_,0,0
13000,383103.wav,Coin_(dropping),/m/0242l,0,0
13001,159086.wav,Tearing,/m/07qcx4z,0,0
13002,338746.wav,Acoustic_guitar,/m/042v_gx,0,0
13003,70779.wav,Crash_cymbal,/m/0bm0k,0,0
13004,8900.wav,Piano,/m/05r5c,0,0
13005,424494.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13006,343098.wav,Tearing,/m/07qcx4z,0,0
13007,219412.wav,Squeak,/m/07q6cd_,0,0
13008,106555.wav,Slam,/m/07rjzl8,0,0
13009,425496.wav,Engine,/m/02mk9,0,1
13010,214874.wav,Squeak,/m/07q6cd_,0,0
13011,349297.wav,Slam,/m/07rjzl8,0,0
13012,68709.wav,Engine,/m/02mk9,1,0
13013,221907.wav,Fart,/m/02_nn,0,0
13014,264736.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13015,349810.wav,Fireworks,/m/0g6b5,1,0
13016,104095.wav,Squeak,/m/07q6cd_,1,0
13017,251881.wav,Acoustic_guitar,/m/042v_gx,0,0
13018,339059.wav,Fire,/m/02_41,0,0
13019,268998.wav,Slam,/m/07rjzl8,0,0
13020,378190.wav,Glass,/m/039jq,0,0
13021,108189.wav,Piano,/m/05r5c,0,0
13022,254554.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13023,396451.wav,Engine,/m/02mk9,0,0
13024,63486.wav,Fart,/m/02_nn,1,0
13025,361178.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13026,124524.wav,Coin_(dropping),/m/0242l,0,0
13027,275065.wav,Glass,/m/039jq,0,0
13028,276172.wav,Coin_(dropping),/m/0242l,0,0
13029,349977.wav,Piano,/m/05r5c,0,1
13030,414420.wav,Bass_guitar,/m/018vs,0,0
13031,117974.wav,Crash_cymbal,/m/0bm0k,0,0
13032,393473.wav,Tearing,/m/07qcx4z,0,0
13033,382490.wav,Piano,/m/05r5c,0,1
13034,251626.wav,Rain,/m/06mb1,0,0
13035,25857.wav,Crash_cymbal,/m/0bm0k,0,0
13036,411031.wav,Slam,/m/07rjzl8,0,0
13037,316082.wav,Piano,/m/05r5c,0,0
13038,361578.wav,Acoustic_guitar,/m/042v_gx,0,0
13039,422740.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13040,44712.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13041,93911.wav,Hi-hat,/m/03qtq,0,0
13042,21146.wav,Clapping,/m/0l15bq,0,0
13043,276233.wav,Coin_(dropping),/m/0242l,0,1
13044,424331.wav,Engine,/m/02mk9,0,0
13045,214192.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13046,421485.wav,Slam,/m/07rjzl8,0,0
13047,411217.wav,Clapping,/m/0l15bq,0,0
13048,120186.wav,Squeak,/m/07q6cd_,0,0
13049,389419.wav,Glass,/m/039jq,0,0
13050,137633.wav,Hi-hat,/m/03qtq,0,0
13051,35703.wav,Wind,/m/03m9d0z,0,0
13052,101007.wav,Engine,/m/02mk9,0,0
13053,180752.wav,Clapping,/m/0l15bq,1,0
13054,216287.wav,Glass,/m/039jq,1,0
13055,253271.wav,Piano,/m/05r5c,0,0
13056,406693.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13057,208220.wav,Bass_guitar,/m/018vs,0,0
13058,183069.wav,Acoustic_guitar,/m/042v_gx,0,0
13059,116970.wav,Crash_cymbal,/m/0bm0k,0,0
13060,10340.wav,Piano,/m/05r5c,0,0
13061,432552.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13062,138797.wav,Hi-hat,/m/03qtq,1,0
13063,100325.wav,Fart,/m/02_nn,0,0
13064,348973.wav,Coin_(dropping),/m/0242l,0,0
13065,180690.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13066,360739.wav,Coin_(dropping),/m/0242l,1,0
13067,369711.wav,Crash_cymbal,/m/0bm0k,0,0
13068,321284.wav,Glass,/m/039jq,0,0
13069,216279.wav,Glass,/m/039jq,1,0
13070,270602.wav,Acoustic_guitar,/m/042v_gx,0,0
13071,86355.wav,Rain,/m/06mb1,0,1
13072,237519.wav,Wind,/m/03m9d0z,0,0
13073,276094.wav,Coin_(dropping),/m/0242l,0,0
13074,169681.wav,Glass,/m/039jq,0,0
13075,138472.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13076,133052.wav,Fire,/m/02_41,0,0
13077,425701.wav,Wind,/m/03m9d0z,0,0
13078,340613.wav,Crash_cymbal,/m/0bm0k,0,1
13079,100966.wav,Engine,/m/02mk9,0,0
13080,101107.wav,Engine,/m/02mk9,0,0
13081,89271.wav,Bass_guitar,/m/018vs,0,0
13082,421.wav,Hi-hat,/m/03qtq,0,0
13083,10406.wav,Tearing,/m/07qcx4z,0,0
13084,341483.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13085,221528.wav,Glass,/m/039jq,1,0
13086,377779.wav,Clapping,/m/0l15bq,0,0
13087,6587.wav,Wind,/m/03m9d0z,0,0
13088,406800.wav,Clapping,/m/0l15bq,0,0
13089,19902.wav,Crash_cymbal,/m/0bm0k,0,0
13090,16107.wav,Bass_guitar,/m/018vs,0,0
13091,179874.wav,Clapping,/m/0l15bq,0,1
13092,40687.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13093,218466.wav,Coin_(dropping),/m/0242l,1,0
13094,258039.wav,Crash_cymbal,/m/0bm0k,0,0
13095,428175.wav,Fire,/m/02_41,0,0
13096,402838.wav,Piano,/m/05r5c,0,0
13097,277145.wav,Piano,/m/05r5c,0,0
13098,423334.wav,Coin_(dropping),/m/0242l,0,0
13099,96728.wav,Rain,/m/06mb1,0,0
13100,71814.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13101,370244.wav,Clapping,/m/0l15bq,0,0
13102,261103.wav,Engine,/m/02mk9,0,0
13103,8504.wav,Acoustic_guitar,/m/042v_gx,0,0
13104,340509.wav,Crash_cymbal,/m/0bm0k,0,0
13105,21715.wav,Squeak,/m/07q6cd_,0,0
13106,48511.wav,Wind,/m/03m9d0z,0,0
13107,164724.wav,Wind,/m/03m9d0z,0,0
13108,410798.wav,Coin_(dropping),/m/0242l,0,0
13109,141130.wav,Tearing,/m/07qcx4z,1,0
13110,217175.wav,Squeak,/m/07q6cd_,0,0
13111,242225.wav,Clapping,/m/0l15bq,0,0
13112,210029.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13113,182683.wav,Wind,/m/03m9d0z,0,0
13114,362976.wav,Fire,/m/02_41,0,0
13115,316048.wav,Piano,/m/05r5c,0,0
13116,316745.wav,Slam,/m/07rjzl8,0,0
13117,83911.wav,Slam,/m/07rjzl8,0,0
13118,406677.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13119,383993.wav,Coin_(dropping),/m/0242l,0,0
13120,273413.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13121,137488.wav,Hi-hat,/m/03qtq,0,0
13122,120197.wav,Squeak,/m/07q6cd_,1,0
13123,193883.wav,Fire,/m/02_41,0,0
13124,163382.wav,Fart,/m/02_nn,0,0
13125,156208.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13126,41383.wav,Crash_cymbal,/m/0bm0k,0,0
13127,162926.wav,Bass_guitar,/m/018vs,0,0
13128,196598.wav,Tearing,/m/07qcx4z,0,0
13129,381962.wav,Slam,/m/07rjzl8,0,0
13130,89879.wav,Glass,/m/039jq,0,0
13131,59759.wav,Bass_guitar,/m/018vs,0,0
13132,337084.wav,Writing,/m/081rb,1,0
13133,275230.wav,Engine,/m/02mk9,0,0
13134,17153.wav,Rain,/m/06mb1,0,0
13135,162967.wav,Bass_guitar,/m/018vs,0,0
13136,389.wav,Glass,/m/039jq,0,0
13137,276095.wav,Coin_(dropping),/m/0242l,0,0
13138,204138.wav,Glass,/m/039jq,0,0
13139,26833.wav,Glass,/m/039jq,0,0
13140,390716.wav,Crash_cymbal,/m/0bm0k,0,0
13141,148511.wav,Piano,/m/05r5c,0,0
13142,140701.wav,Fire,/m/02_41,0,0
13143,186140.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13144,136725.wav,Engine,/m/02mk9,0,0
13145,69453.wav,Fart,/m/02_nn,0,0
13146,379438.wav,Glass,/m/039jq,0,0
13147,160199.wav,Fart,/m/02_nn,0,0
13148,231534.wav,Squeak,/m/07q6cd_,0,0
13149,200748.wav,Crash_cymbal,/m/0bm0k,0,0
13150,136705.wav,Engine,/m/02mk9,0,0
13151,68952.wav,Squeak,/m/07q6cd_,0,0
13152,269941.wav,Crash_cymbal,/m/0bm0k,1,0
13153,208213.wav,Bass_guitar,/m/018vs,0,0
13154,99146.wav,Piano,/m/05r5c,0,1
13155,332561.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13156,425313.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13157,265302.wav,Rain,/m/06mb1,0,0
13158,68346.wav,Acoustic_guitar,/m/042v_gx,0,0
13159,315706.wav,Acoustic_guitar,/m/042v_gx,0,0
13160,274451.wav,Acoustic_guitar,/m/042v_gx,0,0
13161,9208.wav,Glass,/m/039jq,0,0
13162,200323.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13163,349970.wav,Piano,/m/05r5c,0,0
13164,135447.wav,Wind,/m/03m9d0z,0,0
13165,346174.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13166,265992.wav,Engine,/m/02mk9,0,1
13167,152788.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13168,56969.wav,Fart,/m/02_nn,0,0
13169,264826.wav,Wind,/m/03m9d0z,0,0
13170,21104.wav,Tearing,/m/07qcx4z,0,0
13171,145127.wav,Dishes_and_pots_and_pans,/m/04brg2,0,1
13172,183767.wav,Acoustic_guitar,/m/042v_gx,1,0
13173,183034.wav,Acoustic_guitar,/m/042v_gx,0,0
13174,434240.wav,Fireworks,/m/0g6b5,0,0
13175,93346.wav,Tearing,/m/07qcx4z,0,0
13176,205615.wav,Slam,/m/07rjzl8,0,0
13177,181267.wav,Fire,/m/02_41,0,0
13178,203465.wav,Piano,/m/05r5c,0,0
13179,376797.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13180,184578.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13181,396582.wav,Crash_cymbal,/m/0bm0k,0,0
13182,362777.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13183,74639.wav,Fart,/m/02_nn,0,0
13184,244845.wav,Crash_cymbal,/m/0bm0k,0,0
13185,328995.wav,Rain,/m/06mb1,0,0
13186,378892.wav,Writing,/m/081rb,0,0
13187,259165.wav,Clapping,/m/0l15bq,0,0
13188,162945.wav,Bass_guitar,/m/018vs,1,0
13189,400407.wav,Fire,/m/02_41,0,0
13190,232551.wav,Coin_(dropping),/m/0242l,0,0
13191,161696.wav,Rain,/m/06mb1,0,0
13192,148536.wav,Piano,/m/05r5c,0,0
13193,60182.wav,Bass_guitar,/m/018vs,0,0
13194,378291.wav,Crash_cymbal,/m/0bm0k,0,0
13195,427461.wav,Glass,/m/039jq,0,0
13196,186335.wav,Wind,/m/03m9d0z,0,0
13197,17656.wav,Fire,/m/02_41,0,0
13198,15535.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13199,178084.wav,Wind,/m/03m9d0z,0,0
13200,167477.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13201,137174.wav,Fire,/m/02_41,0,0
13202,367540.wav,Rain,/m/06mb1,0,0
13203,28553.wav,Piano,/m/05r5c,0,0
13204,14102.wav,Engine,/m/02mk9,0,0
13205,59722.wav,Fart,/m/02_nn,0,1
13206,350811.wav,Rain,/m/06mb1,1,0
13207,415296.wav,Slam,/m/07rjzl8,0,0
13208,163301.wav,Bass_guitar,/m/018vs,0,0
13209,58252.wav,Wind,/m/03m9d0z,0,0
13210,386380.wav,Fire,/m/02_41,0,0
13211,117026.wav,Crash_cymbal,/m/0bm0k,0,0
13212,64932.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13213,275140.wav,Clapping,/m/0l15bq,0,0
13214,125091.wav,Squeak,/m/07q6cd_,0,0
13215,91470.wav,Fart,/m/02_nn,0,0
13216,320277.wav,Clapping,/m/0l15bq,0,0
13217,142001.wav,Wind,/m/03m9d0z,0,0
13218,198640.wav,Engine,/m/02mk9,0,0
13219,422143.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13220,385965.wav,Tearing,/m/07qcx4z,0,0
13221,136763.wav,Engine,/m/02mk9,0,0
13222,251849.wav,Piano,/m/05r5c,0,0
13223,268148.wav,Wind,/m/03m9d0z,0,0
13224,183803.wav,Acoustic_guitar,/m/042v_gx,0,0
13225,322421.wav,Slam,/m/07rjzl8,0,0
13226,156246.wav,Hi-hat,/m/03qtq,0,0
13227,415266.wav,Fire,/m/02_41,0,0
13228,204663.wav,Rain,/m/06mb1,0,1
13229,278176.wav,Engine,/m/02mk9,0,0
13230,248239.wav,Fire,/m/02_41,0,0
13231,424637.wav,Clapping,/m/0l15bq,0,0
13232,106559.wav,Crash_cymbal,/m/0bm0k,0,0
13233,272292.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13234,272511.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13235,161243.wav,Walk_or_footsteps,/m/07pbtc8,0,0
13236,137400.wav,Fire,/m/02_41,0,0
13237,269802.wav,Crash_cymbal,/m/0bm0k,0,0
13238,388423.wav,Clapping,/m/0l15bq,0,0
13239,424635.wav,Clapping,/m/0l15bq,0,0
13240,252535.wav,Piano,/m/05r5c,0,0
13241,100919.wav,Engine,/m/02mk9,0,0
13242,320448.wav,Engine,/m/02mk9,0,0
13243,137512.wav,Hi-hat,/m/03qtq,0,0
13244,97507.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13245,148846.wav,Piano,/m/05r5c,0,0
13246,361177.wav,Dishes_and_pots_and_pans,/m/04brg2,0,0
13247,221705.wav,Writing,/m/081rb,0,0
13248,138724.wav,Hi-hat,/m/03qtq,0,0
13249,264430.wav,Wind,/m/03m9d0z,0,0
13250,159093.wav,Tearing,/m/07qcx4z,0,0
13251,367704.wav,Glass,/m/039jq,0,0
13252,239886.wav,Bass_guitar,/m/018vs,0,0
13253,10391.wav,Tearing,/m/07qcx4z,0,0
13254,104999.wav,Coin_(dropping),/m/0242l,0,0
13255,386383.wav,Fire,/m/02_41,0,0
